Trip ID,city,Timestamp,Pickup Zone,Pickup Latitude,Pickup Longitude,Drop Zone,Drop Latitude,Drop Longitude,Distance (Km),Trip Duration (Min),Fare (INR),Payment Type,Platform,Is Shared,Driver ID,Customer ID,Date,Hour,Weekday,Month,Vehicle Type,_pickup_ts,_trip_duration_min,_revenue,_pickup_zone,_pickup_hour,_pickup_dow,_pickup_date,trip_count
366,Chennai,2024-02-28 19:36:00,Ambattur,13.0901,80.1641,Velachery,12.987,80.2176,11.2,38,190.39,Cash,App,0,D0277,C004829,2024-02-28,19,Wednesday,February,Uber Go,2024-02-28 19:36:00,38,190.39,Ambattur,19,Wednesday,2024-02-28,1
2650,Chennai,2024-02-24 08:42:00,Thiruvanmiyur,12.9747,80.2736,Anna Nagar,13.0861,80.2081,14.01,33,238.88,Card,App,0,D0198,C007412,2024-02-24,8,Saturday,February,UberXL,2024-02-24 08:42:00,33,238.88,Thiruvanmiyur,8,Saturday,2024-02-24,1
232,Chennai,2024-02-26 21:59:00,Thiruvanmiyur,12.989,80.2665,Ambattur,13.0979,80.1556,16.35,38,334.6,Card,App,0,D0776,C006794,2024-02-26,21,Monday,February,Auto,2024-02-26 21:59:00,38,334.6,Thiruvanmiyur,21,Monday,2024-02-26,1
4268,Chennai,2024-02-26 09:55:00,Kodambakkam,13.0664,80.2171,Adyar,13.0159,80.2442,7.78,12,165.08,UPI,App,0,D0221,C004563,2024-02-26,9,Monday,February,UberXL,2024-02-26 09:55:00,12,165.08,Kodambakkam,9,Monday,2024-02-26,1
4042,Chennai,2024-01-21 12:16:00,Thiruvanmiyur,12.9837,80.2655,Kodambakkam,13.0608,80.2163,10.58,37,215.76,Cash,App,0,D0444,C006406,2024-01-21,12,Sunday,January,Auto,2024-01-21 12:16:00,37,215.76,Thiruvanmiyur,12,Sunday,2024-01-21,1
4400,Chennai,2024-01-30 16:58:00,Anna Nagar,12.9837,80.2128,Velachery,12.9852,80.2238,13.44,38,282.49,Card,App,0,D0406,C004221,2024-01-30,16,Tuesday,January,UberXL,2024-01-30 16:58:00,38,282.49,Anna Nagar,16,Tuesday,2024-01-30,1
408,Chennai,2024-02-06 23:49:00,Ambattur,13.1096,80.1611,Kodambakkam,13.0699,80.2121,8.26,19,174.88,Card,App,0,D0075,C004182,2024-02-06,23,Tuesday,February,Uber Go,2024-02-06 23:49:00,19,174.88,Ambattur,23,Tuesday,2024-02-06,1
2091,Chennai,2024-02-24 00:52:00,Madhavaram,13.1479,80.2154,Madhavaram,13.1475,80.2188,0.5,15,40.0,Cash,App,0,D0339,C002410,2024-02-24,0,Saturday,February,UberXL,2024-02-24 00:52:00,15,40.0,Madhavaram,0,Saturday,2024-02-24,1
87,Chennai,2024-01-27 08:10:00,Velachery,12.9774,80.2154,Perambur,13.1232,80.2193,17.36,48,335.32,Cash,App,0,D0616,C002083,2024-01-27,8,Saturday,January,Bike,2024-01-27 08:10:00,48,335.32,Velachery,8,Saturday,2024-01-27,1
845,Chennai,2024-01-18 16:45:00,Madhavaram,13.1461,80.2219,Thiruvanmiyur,12.9896,80.2729,18.91,50,380.26,Card,App,0,D0784,C001520,2024-01-18,16,Thursday,January,Auto,2024-01-18 16:45:00,50,380.26,Madhavaram,16,Thursday,2024-01-18,1
1032,Chennai,2024-02-08 08:55:00,T. Nagar,13.0546,80.2225,Madhavaram,13.1437,80.2282,10.04,21,220.25,Card,App,1,D0368,C003873,2024-02-08,8,Thursday,February,Uber Go,2024-02-08 08:55:00,21,220.25,T. Nagar,8,Thursday,2024-02-08,1
2856,Chennai,2024-03-09 00:32:00,Sholinganallur,12.9264,80.2255,Kodambakkam,13.0716,80.2154,14.68,35,258.94,UPI,App,0,D0018,C005050,2024-03-09,0,Saturday,March,Bike,2024-03-09 00:32:00,35,258.94,Sholinganallur,0,Saturday,2024-03-09,1
4110,Chennai,2024-03-24 05:37:00,Ambattur,13.1009,80.1665,Kodambakkam,13.0707,80.2281,7.15,10,181.98,Cash,App,0,D0618,C007561,2024-03-24,5,Sunday,March,Uber Go,2024-03-24 05:37:00,10,181.98,Ambattur,5,Sunday,2024-03-24,1
4397,Chennai,2024-02-06 02:36:00,Adyar,13.0143,80.2457,Kodambakkam,13.0582,80.2073,4.84,18,102.09,Cash,App,0,D0381,C003526,2024-02-06,2,Tuesday,February,Uber Go,2024-02-06 02:36:00,18,102.09,Adyar,2,Tuesday,2024-02-06,1
3894,Chennai,2024-02-10 19:50:00,Kodambakkam,13.0572,80.2079,Sholinganallur,12.9374,80.2233,14.28,17,344.09,Card,App,0,D0589,C005922,2024-02-10,19,Saturday,February,Uber Go,2024-02-10 19:50:00,17,344.09,Kodambakkam,19,Saturday,2024-02-10,1
2659,Chennai,2024-03-14 15:22:00,Tambaram,12.9253,80.1322,Adyar,13.0109,80.2594,15.82,37,326.19,UPI,App,0,D0554,C005548,2024-03-14,15,Thursday,March,Auto,2024-03-14 15:22:00,37,326.19,Tambaram,15,Thursday,2024-03-14,1
856,Chennai,2024-03-22 06:02:00,T. Nagar,13.0447,80.2374,Adyar,13.0153,80.2494,3.98,9,109.57,Cash,App,0,D0369,C001466,2024-03-22,6,Friday,March,Uber Go,2024-03-22 06:02:00,9,109.57,T. Nagar,6,Friday,2024-03-22,1
79,Chennai,2024-02-22 13:14:00,Sholinganallur,12.9284,80.2284,Sholinganallur,12.9274,80.2271,0.5,8,40.0,UPI,App,1,D0680,C001575,2024-02-22,13,Thursday,February,Uber Go,2024-02-22 13:14:00,8,40.0,Sholinganallur,13,Thursday,2024-02-22,1
2248,Chennai,2024-02-28 11:59:00,T. Nagar,13.0449,80.2231,Besant Nagar,12.9841,80.2534,6.69,11,140.96,Cash,App,1,D0507,C005239,2024-02-28,11,Wednesday,February,Uber Go,2024-02-28 11:59:00,11,140.96,T. Nagar,11,Wednesday,2024-02-28,1
4571,Chennai,2024-02-23 21:44:00,Perambur,13.1074,80.2204,Anna Nagar,13.0935,80.2085,0.51,5,40.0,UPI,App,0,D0010,C006564,2024-02-23,21,Friday,February,UberXL,2024-02-23 21:44:00,5,40.0,Perambur,21,Friday,2024-02-23,1
3657,Chennai,2024-03-31 18:21:00,Perambur,13.1067,80.214,Sholinganallur,12.9309,80.2262,18.71,40,384.2,Card,App,0,D0597,C004558,2024-03-31,18,Sunday,March,Uber Go,2024-03-31 18:21:00,40,384.2,Perambur,18,Sunday,2024-03-31,1
4152,Chennai,2024-03-08 11:17:00,Guindy,13.0116,80.2216,Adyar,13.0105,80.2445,1.72,7,41.06,Cash,App,0,D0328,C003136,2024-03-08,11,Friday,March,Uber Go,2024-03-08 11:17:00,7,41.06,Guindy,11,Friday,2024-03-08,1
3379,Chennai,2024-03-26 11:09:00,Ambattur,13.1001,80.1645,Mylapore,13.0243,80.2762,14.76,23,241.78,Cash,App,0,D0159,C000278,2024-03-26,11,Tuesday,March,Auto,2024-03-26 11:09:00,23,241.78,Ambattur,11,Tuesday,2024-03-26,1
2280,Chennai,2024-03-08 21:54:00,Sholinganallur,12.9364,80.2321,Ambattur,13.0977,80.1752,17.25,36,381.07,Cash,App,0,D0551,C007198,2024-03-08,21,Friday,March,Uber Go,2024-03-08 21:54:00,36,381.07,Sholinganallur,21,Friday,2024-03-08,1
2599,Chennai,2024-01-30 21:34:00,Guindy,13.0115,80.2174,Chromepet,12.9611,80.1349,9.92,34,224.21,Cash,App,0,D0718,C003518,2024-01-30,21,Tuesday,January,Uber Go,2024-01-30 21:34:00,34,224.21,Guindy,21,Tuesday,2024-01-30,1
4160,Chennai,2024-03-06 12:53:00,Guindy,13.0142,80.2222,Mylapore,13.0397,80.2681,5.34,23,154.24,Card,App,0,D0226,C000794,2024-03-06,12,Wednesday,March,Uber Go,2024-03-06 12:53:00,23,154.24,Guindy,12,Wednesday,2024-03-06,1
3871,Chennai,2024-03-26 01:37:00,Madhavaram,13.1428,80.2216,Sholinganallur,12.9228,80.2319,23.34,55,470.22,Card,App,0,D0697,C004895,2024-03-26,1,Tuesday,March,Auto,2024-03-26 01:37:00,55,470.22,Madhavaram,1,Tuesday,2024-03-26,1
3429,Chennai,2024-03-02 07:57:00,Guindy,13.0112,80.2182,Thiruvanmiyur,12.9848,80.2632,5.15,19,139.29,Card,App,0,D0474,C002311,2024-03-02,7,Saturday,March,UberXL,2024-03-02 07:57:00,19,139.29,Guindy,7,Saturday,2024-03-02,1
2177,Chennai,2024-03-27 19:09:00,Mylapore,13.0291,80.2656,Mylapore,13.0246,80.275,1.63,10,55.51,Card,App,0,D0181,C001827,2024-03-27,19,Wednesday,March,UberXL,2024-03-27 19:09:00,10,55.51,Mylapore,19,Wednesday,2024-03-27,1
425,Chennai,2024-02-11 09:58:00,Besant Nagar,12.9745,80.2587,Besant Nagar,12.9827,80.254,1.52,11,63.88,Cash,App,0,D0762,C007269,2024-02-11,9,Sunday,February,Uber Go,2024-02-11 09:58:00,11,63.88,Besant Nagar,9,Sunday,2024-02-11,1
393,Chennai,2024-02-20 02:12:00,Madhavaram,13.1459,80.2268,Besant Nagar,12.987,80.2615,19.75,39,474.62,Cash,App,0,D0711,C007919,2024-02-20,2,Tuesday,February,Bike,2024-02-20 02:12:00,39,474.62,Madhavaram,2,Tuesday,2024-02-20,1
4727,Chennai,2024-03-30 13:21:00,Sholinganallur,12.9283,80.2285,Sholinganallur,12.9419,80.2149,2.26,5,67.31,UPI,Call,0,D0666,C000371,2024-03-30,13,Saturday,March,Auto,2024-03-30 13:21:00,5,67.31,Sholinganallur,13,Saturday,2024-03-30,1
3694,Chennai,2024-03-14 14:52:00,Besant Nagar,12.9765,80.2558,Madhavaram,13.1445,80.2271,19.36,48,407.71,Cash,App,0,D0365,C001701,2024-03-14,14,Thursday,March,Bike,2024-03-14 14:52:00,48,407.71,Besant Nagar,14,Thursday,2024-03-14,1
105,Chennai,2024-01-25 07:13:00,Chromepet,12.9547,80.1286,Besant Nagar,12.984,80.2569,14.02,35,276.1,Card,App,0,D0096,C003742,2024-01-25,7,Thursday,January,Auto,2024-01-25 07:13:00,35,276.1,Chromepet,7,Thursday,2024-01-25,1
3995,Chennai,2024-01-30 04:30:00,Chromepet,12.9619,80.1305,Besant Nagar,12.9679,80.2602,12.48,37,284.16,Cash,App,0,D0266,C006921,2024-01-30,4,Tuesday,January,Auto,2024-01-30 04:30:00,37,284.16,Chromepet,4,Tuesday,2024-01-30,1
4413,Chennai,2024-02-09 07:23:00,Thiruvanmiyur,12.9832,80.266,Ambattur,13.0958,80.174,17.09,41,280.67,Card,App,0,D0682,C003712,2024-02-09,7,Friday,February,Auto,2024-02-09 07:23:00,41,280.67,Thiruvanmiyur,7,Friday,2024-02-09,1
1949,Chennai,2024-02-29 02:17:00,Sholinganallur,12.9363,80.2286,Thiruvanmiyur,12.9864,80.2601,6.98,26,150.5,Card,App,0,D0499,C007289,2024-02-29,2,Thursday,February,Uber Go,2024-02-29 02:17:00,26,150.5,Sholinganallur,2,Thursday,2024-02-29,1
1460,Chennai,2024-02-12 19:49:00,Sholinganallur,12.9311,80.2155,Sholinganallur,12.9256,80.223,0.5,9,40.0,Card,App,0,D0392,C003417,2024-02-12,19,Monday,February,Uber Go,2024-02-12 19:49:00,9,40.0,Sholinganallur,19,Monday,2024-02-12,1
3258,Chennai,2024-01-14 01:50:00,Anna Nagar,13.0893,80.2037,Perambur,13.1096,80.2228,3.26,21,91.98,Card,App,0,D0280,C006979,2024-01-14,1,Sunday,January,Bike,2024-01-14 01:50:00,21,91.98,Anna Nagar,1,Sunday,2024-01-14,1
2804,Chennai,2024-02-28 03:48:00,Thiruvanmiyur,12.9704,80.2655,Adyar,13.0146,80.2548,3.99,5,101.29,UPI,App,1,D0543,C007982,2024-02-28,3,Wednesday,February,Auto,2024-02-28 03:48:00,5,101.29,Thiruvanmiyur,3,Wednesday,2024-02-28,1
2707,Chennai,2024-03-13 22:22:00,Thiruvanmiyur,12.9686,80.2713,Anna Nagar,13.0727,80.1974,3.99,30,271.46,Cash,App,0,D0086,C002434,2024-03-13,22,Wednesday,March,Auto,2024-03-13 22:22:00,30,271.46,Thiruvanmiyur,22,Wednesday,2024-03-13,1
4790,Chennai,2024-02-05 17:31:00,Sholinganallur,12.9286,80.2248,Perambur,13.1067,80.208,19.92,52,309.84,Card,App,0,D0605,C000214,2024-02-05,17,Monday,February,Auto,2024-02-05 17:31:00,52,309.84,Sholinganallur,17,Monday,2024-02-05,1
1588,Chennai,2024-01-26 03:28:00,T. Nagar,13.0465,80.2281,Velachery,12.9883,80.218,6.06,19,170.35,Cash,App,0,D0757,C001920,2024-01-26,3,Friday,January,Bike,2024-01-26 03:28:00,19,170.35,T. Nagar,3,Friday,2024-01-26,1
3660,Chennai,2024-03-12 17:19:00,Thiruvanmiyur,12.9893,80.2735,Perambur,13.1049,80.2232,14.36,44,291.14,UPI,App,0,D0553,C004014,2024-03-12,17,Tuesday,March,Uber Go,2024-03-12 17:19:00,44,291.14,Thiruvanmiyur,17,Tuesday,2024-03-12,1
1732,Chennai,2024-01-27 16:52:00,Mylapore,13.0305,80.271,Mylapore,13.0375,80.2698,0.5,5,46.98,UPI,Call,0,D0714,C002308,2024-01-27,16,Saturday,January,Auto,2024-01-27 16:52:00,5,46.98,Mylapore,16,Saturday,2024-01-27,1
4765,Chennai,2024-03-14 14:41:00,Velachery,12.9911,80.2223,Velachery,12.9834,80.2141,0.86,5,61.52,Cash,App,0,D0037,C001059,2024-03-14,14,Thursday,March,Bike,2024-03-14 14:41:00,5,61.52,Velachery,14,Thursday,2024-03-14,1
4225,Chennai,2024-02-16 00:47:00,Thiruvanmiyur,12.9776,80.2672,Sholinganallur,12.9267,80.2363,5.28,23,128.42,UPI,App,0,D0620,C003311,2024-02-16,0,Friday,February,UberXL,2024-02-16 00:47:00,23,128.42,Thiruvanmiyur,0,Friday,2024-02-16,1
3682,Chennai,2024-02-28 08:58:00,Tambaram,12.9216,80.149,Besant Nagar,12.9832,80.2551,13.76,38,269.17,Cash,App,0,D0278,C006148,2024-02-28,8,Wednesday,February,Bike,2024-02-28 08:58:00,38,269.17,Tambaram,8,Wednesday,2024-02-28,1
1792,Chennai,2024-02-13 23:35:00,Kodambakkam,13.0687,80.2115,Chromepet,12.9576,80.1308,14.57,44,306.66,Cash,App,0,D0273,C000175,2024-02-13,23,Tuesday,February,Uber Go,2024-02-13 23:35:00,44,306.66,Kodambakkam,23,Tuesday,2024-02-13,1
2356,Chennai,2024-03-05 01:11:00,Anna Nagar,13.0966,80.2086,Thiruvanmiyur,12.9814,80.2521,13.24,33,236.48,Card,App,0,D0517,C001081,2024-03-05,1,Tuesday,March,Bike,2024-03-05 01:11:00,33,236.48,Anna Nagar,1,Tuesday,2024-03-05,1
1941,Chennai,2024-02-28 22:49:00,Adyar,13.0095,80.2487,Thiruvanmiyur,12.9805,80.2671,4.55,18,125.19,Card,App,0,D0516,C000441,2024-02-28,22,Wednesday,February,Uber Go,2024-02-28 22:49:00,18,125.19,Adyar,22,Wednesday,2024-02-28,1
703,Chennai,2024-02-18 19:22:00,Kodambakkam,13.0713,80.214,Kodambakkam,13.0626,80.2165,0.81,5,40.08,UPI,App,0,D0070,C006729,2024-02-18,19,Sunday,February,Uber Go,2024-02-18 19:22:00,5,40.08,Kodambakkam,19,Sunday,2024-02-18,1
2443,Chennai,2024-03-10 02:23:00,Thiruvanmiyur,12.9841,80.2684,Madhavaram,13.1498,80.2307,18.21,47,432.02,Card,App,0,D0336,C000932,2024-03-10,2,Sunday,March,Uber Go,2024-03-10 02:23:00,47,432.02,Thiruvanmiyur,2,Sunday,2024-03-10,1
4376,Chennai,2024-03-12 22:52:00,Velachery,12.9877,80.2116,Besant Nagar,12.9794,80.2583,5.61,8,146.68,Card,App,1,D0262,C002077,2024-03-12,22,Tuesday,March,Auto,2024-03-12 22:52:00,8,146.68,Velachery,22,Tuesday,2024-03-12,1
497,Chennai,2024-03-02 03:19:00,Mylapore,13.024,80.2672,Tambaram,12.9248,80.1374,16.47,27,353.29,Cash,App,0,D0003,C006416,2024-03-02,3,Saturday,March,Auto,2024-03-02 03:19:00,27,353.29,Mylapore,3,Saturday,2024-03-02,1
465,Chennai,2024-02-24 03:52:00,Kodambakkam,13.0719,80.2128,Thiruvanmiyur,12.9822,80.266,11.63,19,264.36,Card,App,0,D0757,C003483,2024-02-24,3,Saturday,February,Auto,2024-02-24 03:52:00,19,264.36,Kodambakkam,3,Saturday,2024-02-24,1
4072,Chennai,2024-03-16 11:51:00,Perambur,13.1133,80.2221,Perambur,13.1228,80.2222,1.81,5,55.17,Card,App,0,D0766,C005263,2024-03-16,11,Saturday,March,UberXL,2024-03-16 11:51:00,5,55.17,Perambur,11,Saturday,2024-03-16,1
4334,Chennai,2024-03-25 02:51:00,Thiruvanmiyur,12.9824,80.259,Madhavaram,13.1467,80.2212,19.14,47,316.24,Card,App,0,D0475,C004355,2024-03-25,2,Monday,March,UberXL,2024-03-25 02:51:00,47,316.24,Thiruvanmiyur,2,Monday,2024-03-25,1
173,Chennai,2024-03-31 19:09:00,Ambattur,13.0951,80.1588,Kodambakkam,13.0645,80.2115,6.4,14,150.95,UPI,Call,0,D0323,C007907,2024-03-31,19,Sunday,March,Uber Go,2024-03-31 19:09:00,14,150.95,Ambattur,19,Sunday,2024-03-31,1
4944,Chennai,2024-02-27 14:18:00,Thiruvanmiyur,12.9801,80.2573,Besant Nagar,12.9875,80.2501,0.9,5,52.94,Card,App,0,D0276,C005355,2024-02-27,14,Tuesday,February,Uber Go,2024-02-27 14:18:00,5,52.94,Thiruvanmiyur,14,Tuesday,2024-02-27,1
4797,Chennai,2024-02-26 04:38:00,T. Nagar,13.0375,80.2338,Velachery,12.9916,80.2146,6.26,5,112.98,Card,Call,0,D0424,C003053,2024-02-26,4,Monday,February,Uber Go,2024-02-26 04:38:00,5,112.98,T. Nagar,4,Monday,2024-02-26,1
2541,Chennai,2024-02-17 16:50:00,Chromepet,12.96,80.1471,Perambur,13.119,80.2127,18.41,50,287.17,Card,Call,0,D0411,C004608,2024-02-17,16,Saturday,February,Uber Go,2024-02-17 16:50:00,50,287.17,Chromepet,16,Saturday,2024-02-17,1
3263,Chennai,2024-03-07 19:53:00,Kodambakkam,13.0697,80.2187,Madhavaram,13.152,80.2194,9.6,13,240.64,Cash,App,0,D0494,C001036,2024-03-07,19,Thursday,March,Auto,2024-03-07 19:53:00,13,240.64,Kodambakkam,19,Thursday,2024-03-07,1
4681,Chennai,2024-02-01 09:35:00,Kodambakkam,13.0701,80.2062,Sholinganallur,12.9217,80.2123,16.91,39,294.71,UPI,App,0,D0267,C003274,2024-02-01,9,Thursday,February,UberXL,2024-02-01 09:35:00,39,294.71,Kodambakkam,9,Thursday,2024-02-01,1
2261,Chennai,2024-03-10 09:30:00,Ambattur,13.1005,80.1642,Kodambakkam,13.0741,80.2111,5.8,26,155.78,Cash,App,1,D0719,C007188,2024-03-10,9,Sunday,March,Auto,2024-03-10 09:30:00,26,155.78,Ambattur,9,Sunday,2024-03-10,1
2113,Chennai,2024-03-18 02:57:00,Besant Nagar,12.9761,80.2566,Sholinganallur,12.9206,80.2346,5.58,8,149.16,Cash,App,0,D0674,C006308,2024-03-18,2,Monday,March,Uber Go,2024-03-18 02:57:00,8,149.16,Besant Nagar,2,Monday,2024-03-18,1
901,Chennai,2024-03-22 15:58:00,Guindy,13.0146,80.2167,Guindy,13.0054,80.2202,0.85,5,44.77,Cash,App,0,D0683,C004270,2024-03-22,15,Friday,March,Uber Go,2024-03-22 15:58:00,5,44.77,Guindy,15,Friday,2024-03-22,1
1447,Chennai,2024-02-23 10:35:00,Anna Nagar,13.0874,80.1956,Anna Nagar,13.0809,80.2206,2.1,11,55.4,Card,App,0,D0497,C002620,2024-02-23,10,Friday,February,UberXL,2024-02-23 10:35:00,11,55.4,Anna Nagar,10,Friday,2024-02-23,1
3574,Chennai,2024-03-25 02:31:00,Besant Nagar,12.9789,80.2583,Tambaram,12.9301,80.1242,15.55,39,305.83,Cash,App,0,D0453,C004731,2024-03-25,2,Monday,March,Auto,2024-03-25 02:31:00,39,305.83,Besant Nagar,2,Monday,2024-03-25,1
742,Chennai,2024-03-03 12:27:00,Anna Nagar,13.0859,80.2097,Guindy,13.0091,80.2197,9.31,31,181.08,Cash,App,0,D0388,C002491,2024-03-03,12,Sunday,March,Uber Go,2024-03-03 12:27:00,31,181.08,Anna Nagar,12,Sunday,2024-03-03,1
2294,Chennai,2024-02-21 15:55:00,Tambaram,12.9276,80.1274,Thiruvanmiyur,12.9864,80.2647,15.91,37,393.58,Cash,App,1,D0307,C007330,2024-02-21,15,Wednesday,February,Uber Go,2024-02-21 15:55:00,37,393.58,Tambaram,15,Wednesday,2024-02-21,1
2453,Chennai,2024-02-21 07:29:00,Guindy,13.0137,80.2167,Kodambakkam,13.0682,80.2144,15.91,10,143.68,Card,App,1,D0676,C006617,2024-02-21,7,Wednesday,February,Uber Go,2024-02-21 07:29:00,10,143.68,Guindy,7,Wednesday,2024-02-21,1
2623,Chennai,2024-02-01 02:31:00,Besant Nagar,12.9844,80.2615,Madhavaram,13.1604,80.2276,20.89,69,327.73,Card,App,1,D0329,C006668,2024-02-01,2,Thursday,February,Auto,2024-02-01 02:31:00,69,327.73,Besant Nagar,2,Thursday,2024-02-01,1
4079,Chennai,2024-02-24 21:06:00,Besant Nagar,12.9851,80.2551,Guindy,13.0101,80.2097,5.06,5,111.81,Cash,App,0,D0010,C001965,2024-02-24,21,Saturday,February,Uber Go,2024-02-24 21:06:00,5,111.81,Besant Nagar,21,Saturday,2024-02-24,1
1207,Chennai,2024-01-22 20:59:00,Mylapore,13.0296,80.2667,Kodambakkam,13.0596,80.2151,5.8,8,142.15,Card,App,0,D0613,C002560,2024-01-22,20,Monday,January,Auto,2024-01-22 20:59:00,8,142.15,Mylapore,20,Monday,2024-01-22,1
510,Chennai,2024-02-21 05:52:00,Sholinganallur,12.927,80.2241,Perambur,13.1055,80.2217,18.83,41,362.97,UPI,App,0,D0258,C003589,2024-02-21,5,Wednesday,February,Auto,2024-02-21 05:52:00,41,362.97,Sholinganallur,5,Wednesday,2024-02-21,1
2621,Chennai,2024-03-27 13:51:00,Tambaram,12.9205,80.1262,Thiruvanmiyur,12.9794,80.2725,17.12,43,349.06,Cash,App,0,D0761,C003861,2024-03-27,13,Wednesday,March,Auto,2024-03-27 13:51:00,43,349.06,Tambaram,13,Wednesday,2024-03-27,1
2803,Chennai,2024-02-08 05:07:00,T. Nagar,13.0437,80.2454,T. Nagar,13.0463,80.2286,1.56,16,55.94,Card,App,0,D0070,C002147,2024-02-08,5,Thursday,February,Uber Go,2024-02-08 05:07:00,16,55.94,T. Nagar,5,Thursday,2024-02-08,1
3314,Chennai,2024-01-09 04:42:00,Kodambakkam,13.0651,80.22,Thiruvanmiyur,12.9791,80.2682,10.12,31,212.41,Card,App,0,D0373,C005555,2024-01-09,4,Tuesday,January,Uber Go,2024-01-09 04:42:00,31,212.41,Kodambakkam,4,Tuesday,2024-01-09,1
1550,Chennai,2024-01-09 11:37:00,Tambaram,12.9265,80.1201,Guindy,13.002,80.2239,13.35,21,291.8,UPI,App,0,D0412,C001970,2024-01-09,11,Tuesday,January,Auto,2024-01-09 11:37:00,21,291.8,Tambaram,11,Tuesday,2024-01-09,1
4564,Chennai,2024-03-12 12:45:00,Chromepet,12.9602,80.1417,Chromepet,12.959,80.1316,0.66,11,291.8,Card,App,0,D0774,C006727,2024-03-12,12,Tuesday,March,Uber Go,2024-03-12 12:45:00,11,291.8,Chromepet,12,Tuesday,2024-03-12,1
2203,Chennai,2024-02-07 09:25:00,Sholinganallur,12.9283,80.2324,Kodambakkam,13.0568,80.2102,13.57,37,297.54,Card,App,0,D0048,C006200,2024-02-07,9,Wednesday,February,Bike,2024-02-07 09:25:00,37,297.54,Sholinganallur,9,Wednesday,2024-02-07,1
2567,Chennai,2024-01-23 22:29:00,Ambattur,13.104,80.1566,Besant Nagar,12.9854,80.2697,18.23,55,377.75,Cash,App,0,D0527,C004029,2024-01-23,22,Tuesday,January,Uber Go,2024-01-23 22:29:00,55,377.75,Ambattur,22,Tuesday,2024-01-23,1
3893,Chennai,2024-02-04 19:32:00,Adyar,13.0126,80.2508,Guindy,13.0239,80.2155,4.79,14,113.89,Cash,App,0,D0604,C002871,2024-02-04,19,Sunday,February,Auto,2024-02-04 19:32:00,14,113.89,Adyar,19,Sunday,2024-02-04,1
2045,Chennai,2024-01-22 04:59:00,Chromepet,12.9642,80.1376,Chromepet,12.9601,80.1439,0.5,5,40.0,Cash,App,0,D0785,C001467,2024-01-22,4,Monday,January,Auto,2024-01-22 04:59:00,5,40.0,Chromepet,4,Monday,2024-01-22,1
768,Chennai,2024-01-30 16:33:00,Guindy,13.0121,80.2281,Anna Nagar,13.088,80.2016,9.15,11,180.43,Cash,App,0,D0774,C000778,2024-01-30,16,Tuesday,January,Uber Go,2024-01-30 16:33:00,11,180.43,Guindy,16,Tuesday,2024-01-30,1
4873,Chennai,2024-03-13 10:37:00,Adyar,13.0146,80.2446,Perambur,13.1125,80.2228,11.58,20,235.64,Cash,App,0,D0479,C004708,2024-03-13,10,Wednesday,March,Bike,2024-03-13 10:37:00,20,235.64,Adyar,10,Wednesday,2024-03-13,1
3739,Chennai,2024-03-09 14:36:00,Perambur,13.1166,80.208,Thiruvanmiyur,12.9884,80.2566,17.34,47,359.24,UPI,Call,0,D0236,C004558,2024-03-09,14,Saturday,March,Uber Go,2024-03-09 14:36:00,47,359.24,Perambur,14,Saturday,2024-03-09,1
422,Chennai,2024-03-25 08:00:00,Ambattur,13.1067,80.1616,Mylapore,13.0294,80.2762,14.8,29,296.9,Card,App,0,D0142,C006763,2024-03-25,8,Monday,March,Auto,2024-03-25 08:00:00,29,296.9,Ambattur,8,Monday,2024-03-25,1
124,Chennai,2024-03-03 15:18:00,Thiruvanmiyur,12.9811,80.1616,Thiruvanmiyur,12.9805,80.2627,1.74,5,65.17,Cash,App,0,D0744,C003681,2024-03-03,15,Sunday,March,Auto,2024-03-03 15:18:00,5,65.17,Thiruvanmiyur,15,Sunday,2024-03-03,1
4163,Chennai,2024-01-14 20:56:00,Ambattur,13.0992,80.1682,Thiruvanmiyur,12.9832,80.2611,16.87,46,363.62,Card,App,0,D0791,C003545,2024-01-14,20,Sunday,January,Uber Go,2024-01-14 20:56:00,46,363.62,Ambattur,20,Sunday,2024-01-14,1
2629,Chennai,2024-01-13 12:30:00,Sholinganallur,12.9294,80.2332,Adyar,13.013,80.2543,10.2,19,251.59,Card,App,0,D0373,C006152,2024-01-13,12,Saturday,January,Auto,2024-01-13 12:30:00,19,251.59,Sholinganallur,12,Saturday,2024-01-13,1
820,Chennai,2024-01-09 12:00:00,Anna Nagar,13.0913,80.1988,Besant Nagar,12.9822,80.2589,13.12,25,266.22,Card,App,0,D0136,C004475,2024-01-09,12,Tuesday,January,Uber Go,2024-01-09 12:00:00,25,266.22,Anna Nagar,12,Tuesday,2024-01-09,1
1404,Chennai,2024-03-16 05:48:00,Ambattur,13.0922,80.1634,Velachery,12.9824,80.2158,12.59,22,251.9,Card,App,0,D0251,C000294,2024-03-16,5,Saturday,March,Auto,2024-03-16 05:48:00,22,251.9,Ambattur,5,Saturday,2024-03-16,1
1383,Chennai,2024-01-07 11:29:00,Adyar,13.0116,80.2504,Perambur,13.1116,80.2143,11.08,30,249.87,Card,Call,0,D0502,C000423,2024-01-07,11,Sunday,January,Auto,2024-01-07 11:29:00,30,249.87,Adyar,11,Sunday,2024-01-07,1
